572718194 1 13.880000 0.200000
572718193 1 13.880000 9.610000
572718186 1 2.770000 32.230000
572718185 1 2.770000 23.450000
572718184 1 2.770000 20.980000
572718050 5 16.660000 18.320000
572718047 5 16.660000 3.990000
572718046 1 16.660000 2.910000
572718044 3 16.660000 16.970000
572718042 3 16.660000 1.210000
572718041 1 16.660000 3.900000
572718019 5 16.660000 11.050000
572718017 5 16.660000 99.840000
572718016 1 16.660000 10.100000
572718014 5 16.660000 24.050000
572718013 5 16.660000 317.400000
572718011 1 16.660000 10.070000
572718007 5 16.660000 66.600000
572718002 5 16.660000 31.150000
572717994 5 16.660000 89.200000
572717993 1 2.770000 37.780000
572717991 5 16.660000 71.530000
572717988 5 16.660000 54.380000
572717861 1 8.330000 13.310000
572717637 1 2.770000 44.230000
572717629 1 2.770000 32.990000
572717585 1 2.770000 60.840000
572717584 1 2.770000 12.200000
572717583 1 2.770000 74.560000
572717554 1 2.770000 4.480000
572717539 1 2.770000 2.690000
572717538 1 2.770000 10.460000
572717537 1 2.770000 35.540000
572717477 1 2.770000 2.470000
572717388 1 2.770000 7.430000
572717387 1 2.770000 28.080000
572717386 1 2.770000 63.600000
572717385 1 2.770000 30.980000
572716756 2 13.880000 174.180000
572716748 1 2.770000 17.370000
572716747 1 2.770000 36.410000
572716710 1 2.770000 202.760000
572716709 1 2.770000 9.440000
572716689 2 27.770000 154.980000
572716686 4 27.770000 82.860000
572716532 1 2.770000 420.670000
572716518 1 2.770000 107.490000
572716517 1 2.770000 42.440000
572716516 1 2.770000 53.840000
572716515 1 2.770000 52.670000
572716514 2 16.660000 58.440000
572716511 1 11.110000 69.760000
572716505 1 2.770000 51.450000
572716504 1 2.770000 5.930000
572716499 2 16.660000 148.020000
572716296 3 16.660000 9.730000
572716295 2 16.660000 65.250000
572716292 2 16.660000 222.740000
572716284 3 16.660000 49.350000
572716231 3 16.660000 132.130000
572716183 1 2.770000 7.940000
572716164 1 2.770000 24.610000
572716163 1 2.770000 41.620000
572716161 1 2.770000 5.230000
572716160 1 2.770000 26.680000
572716159 1 2.770000 43.490000
572716157 1 2.770000 6.990000
572716151 1 2.770000 2.410000
572716139 1 8.330000 15.620000
572716138 1 8.330000 32.720000
572716120 1 2.770000 137.010000
572716095 2 8.330000 142.650000
572716094 2 8.330000 124.440000
572715901 1 2.770000 56.540000
572715900 1 2.770000 59.450000
572715866 1 2.770000 34.550000
572715863 1 2.770000 107.450000
572715817 1 2.770000 40.940000
572715813 1 2.770000 56.410000
572715784 1 2.770000 80.750000
572715777 1 2.770000 87.370000
572715776 1 2.770000 60.720000
572715724 1 2.770000 2.390000
572715723 1 2.770000 46.380000
572715719 1 2.770000 14.720000
572715715 1 2.770000 5.080000
572715714 1 2.770000 46.630000
572715713 1 2.770000 18.420000
572715700 4 22.220000 296.100000
572715479 2 8.330000 49.200000
572715473 1 8.330000 55.140000
572715472 1 11.110000 41.530000
572715458 2 8.330000 2.910000
572715443 1 2.770000 118.640000
572715428 1 8.330000 64.260000
572715405 1 8.330000 202.810000
572715329 1 2.770000 25.110000
572715327 1 2.770000 380.460000
572715323 1 2.770000 30.490000
572715318 1 2.770000 100.060000
572715313 1 8.330000 13.520000
572715309 1 2.770000 38.130000
572715304 1 2.770000 24.580000
572715302 1 2.770000 20.040000
572715301 3 16.660000 45.790000
572715298 1 2.770000 53.860000
572715259 1 13.880000 3.700000
572715244 1 2.770000 35.360000
572715216 1 2.770000 26.820000
572715215 1 2.770000 2.510000
572715214 1 2.770000 1.810000
572715209 1 2.770000 11.750000
572715206 1 2.770000 28.470000
572715203 1 2.770000 16.200000
572715202 1 2.770000 49.180000
572715201 1 2.770000 23.240000
572715199 4 13.880000 80.690000
572715198 1 2.770000 25.160000
572715197 1 2.770000 4.190000
572715191 1 2.770000 23.430000
572715188 1 2.770000 223.160000
572715185 1 8.330000 50.010000
572715184 1 8.330000 23.560000
572715183 1 2.770000 5.660000
572715181 1 2.770000 5.960000
572715180 1 2.770000 50.210000
572715176 1 2.770000 17.340000
572715173 1 2.770000 37.490000
572715172 1 11.110000 7.280000
572715171 1 11.110000 56.600000
572715170 1 2.770000 63.050000
572715133 1 2.770000 48.970000
572715132 1 2.770000 7.640000
572715131 1 2.770000 16.000000
572715130 1 2.770000 39.680000
572715125 1 2.770000 0.100000
572715123 1 2.770000 35.820000
572715103 2 11.110000 102.780000
572715102 1 2.770000 13.180000
572715093 1 2.770000 14.350000
572715090 1 2.770000 14.320000
572715086 1 2.770000 6.560000
572715059 1 2.770000 10.580000
572715053 1 2.770000 0.100000
572715051 2 16.660000 109.720000
572715050 1 2.770000 58.830000
572715042 1 2.770000 22.140000
572715041 1 2.770000 20.620000
572715040 1 11.110000 0.200000
572715039 1 11.110000 38.250000
572715038 1 2.770000 5.640000
572715037 1 2.770000 9.010000
572715035 1 2.770000 33.870000
572715034 1 2.770000 25.060000
572715033 2 11.110000 0.200000
572715032 2 11.110000 20.100000
572715031 1 2.770000 3.140000
572715030 1 2.770000 4.710000
572715029 1 2.770000 23.460000
572715028 2 11.110000 51.090000
572715027 1 11.110000 22.120000
572715026 1 2.770000 57.140000
572715025 1 8.330000 30.690000
572715024 1 8.330000 10.520000
572715023 1 2.770000 6.130000
572715022 1 2.770000 62.380000
572715021 1 2.770000 18.180000
572715020 1 2.770000 19.950000
572715013 1 8.330000 26.900000
572715012 1 8.330000 14.720000
572715011 1 2.770000 48.460000
572714963 3 16.660000 26.400000
572714960 2 16.660000 481.020000
572714958 3 16.660000 397.800000
572714950 3 16.660000 36.510000
572714949 1 2.770000 59.400000
572714898 2 8.330000 58.290000
572714837 1 8.330000 10.840000
572714835 1 2.770000 39.980000
572714834 1 2.770000 17.810000
572714832 1 2.770000 9.150000
572714828 1 8.330000 6.510000
572714827 1 8.330000 35.320000
572714826 1 2.770000 40.180000
572714825 1 2.770000 80.270000
572714824 1 2.770000 30.780000
572714823 1 2.770000 15.480000
572714820 1 2.770000 11.850000
572714814 1 8.330000 50.520000
572714813 1 8.330000 26.850000
572714812 1 2.770000 34.800000
572714811 1 8.330000 25.590000
572714809 1 2.770000 49.900000
572714808 1 2.770000 22.170000
572714807 1 2.770000 14.460000
572714805 1 2.770000 19.000000
572714802 1 2.770000 7.850000
572714800 1 2.770000 1.530000
572714799 1 2.770000 49.550000
572714797 1 2.770000 11.840000
572714796 1 2.770000 54.780000
572714795 1 2.770000 62.590000
572714793 1 2.770000 49.610000
572714792 1 2.770000 8.930000
572714791 1 2.770000 67.690000
572714790 1 2.770000 0.200000
572714789 1 2.770000 5.610000
572714788 1 2.770000 16.430000
572714785 1 2.770000 16.770000
572714783 1 2.770000 9.110000
572714782 1 2.770000 23.880000
572714780 1 2.770000 10.740000
572714779 1 2.770000 0.200000
572714778 1 2.770000 41.100000
572714777 1 2.770000 57.450000
572714776 1 2.770000 5.090000
572714775 1 2.770000 1.360000
572714771 1 2.770000 13.760000
572714768 1 2.770000 0.200000
572714767 1 2.770000 11.440000
572714763 1 2.770000 11.180000
572714762 1 2.770000 15.240000
572714760 2 16.660000 10.590000
572714759 2 16.660000 35.730000
572714757 2 16.660000 40.800000
572714756 2 16.660000 27.220000
572714755 1 2.770000 112.950000
572714754 1 2.770000 40.790000
572714753 1 2.770000 4.770000
572714752 1 2.770000 113.520000
572714751 1 8.330000 15.040000
572714750 1 8.330000 64.690000
572714748 1 11.110000 147.070000
572714747 1 11.110000 85.600000
572714746 1 2.770000 14.750000
572714744 1 2.770000 5.440000
572714743 1 2.770000 54.430000
572714741 5 16.660000 17.290000
572714740 1 16.660000 252.050000
572714739 1 16.660000 130.570000
572714738 1 8.330000 44.510000
572714736 5 16.660000 156.650000
572714731 1 11.110000 77.690000
572714726 5 16.660000 6.610000
572714713 1 8.330000 37.780000
572714712 1 8.330000 13.750000
572714710 1 2.770000 11.800000
572714707 1 8.330000 5.930000
572714705 1 2.770000 20.010000
572714701 1 8.330000 2.200000
572714700 1 2.770000 22.470000
572714699 1 2.770000 212.770000
572714698 1 2.770000 26.660000
572714697 1 8.330000 43.710000
572714696 1 8.330000 4.580000
572714692 1 2.770000 86.880000
572714691 1 2.770000 95.330000
572714690 1 2.770000 24.400000
572714689 1 2.770000 196.900000
572714687 1 2.770000 87.940000
572714685 2 8.330000 5.210000
572714683 2 8.330000 84.950000
572714681 1 2.770000 182.280000
572714680 1 2.770000 23.960000
572714679 1 2.770000 0.910000
572714675 1 2.770000 172.760000
572714674 1 2.770000 135.570000
572714673 1 2.770000 5.780000
572714672 1 2.770000 30.760000
572714667 1 2.770000 1.870000
572714664 1 2.770000 49.360000
572714663 1 2.770000 113.810000
572714656 1 16.660000 46.400000
572714655 1 16.660000 111.060000
572714654 1 2.770000 127.570000
572714653 1 2.770000 31.560000
572714652 1 2.770000 15.460000
572714651 1 2.770000 0.870000
572714650 1 13.880000 52.020000
572714649 1 2.770000 14.600000
572714642 5 16.660000 128.350000
572714640 2 16.660000 158.280000
572714616 2 16.660000 17.330000
572714614 2 16.660000 147.590000
572714586 1 8.330000 5.750000
572714584 1 8.330000 4.920000
572714583 3 13.880000 94.490000
572714582 1 2.770000 27.140000
572714580 1 13.880000 55.340000
572714575 3 13.880000 57.670000
572714573 1 8.330000 45.580000
572714571 1 13.880000 9.020000
572714570 1 2.770000 35.380000
572714568 3 13.880000 27.860000
572714566 1 13.880000 57.600000
572714506 2 8.330000 10.300000
572714505 2 8.330000 51.730000
572714504 1 2.770000 21.340000
572714503 1 2.770000 0.550000
572714501 1 2.770000 17.510000
572714499 1 2.770000 5.220000
572714497 2 8.330000 65.140000
572714495 1 2.770000 21.070000
572714494 1 2.770000 15.930000
572714493 1 2.770000 119.600000
572714492 1 8.330000 37.030000
572714491 1 8.330000 33.150000
572713952 1 13.880000 328.070000
572713943 1 2.770000 214.790000
572713940 1 11.110000 7.880000
572713787 1 13.880000 457.830000
572713784 1 11.110000 205.590000
572713772 1 2.770000 35.040000
572713770 1 2.770000 271.840000
572713769 2 16.660000 23.100000
572713747 1 2.770000 45.930000
572713746 1 2.770000 20.670000
572713745 1 2.770000 16.100000
572713744 1 2.770000 30.130000
572713743 1 2.770000 47.700000
572713742 1 2.770000 0.200000
572713741 1 2.770000 10.170000
572713740 1 2.770000 14.500000
572713739 1 2.770000 46.910000
572713738 1 2.770000 65.540000
572713735 1 2.770000 46.620000
572713730 1 2.770000 5.950000
572713729 1 8.330000 47.180000
572713728 1 8.330000 51.120000
572713727 1 2.770000 21.370000
572713726 1 8.330000 0.200000
572713724 1 2.770000 30.640000
