100572718194_1_0_0.200000_1_13.880000_0.050000_1.000000_0.000000
100572718194_1_1_0.200000_0_13.880000_0.050000_0.000000_0.000000
100572718194_1_2_0.200000_0_13.880000_0.050000_0.000000_0.000000
100572718194_1_3_0.200000_0_13.880000_0.050000_0.000000_0.000000
100572718194_1_4_0.200000_0_13.880000_0.050000_0.000000_0.000000
100572718194_1_5_0.200000_0_13.880000_0.050000_0.000000_0.000000
100572718194_1_6_0.200000_0_13.880000_0.050000_0.000000_0.000000
100572718194_2_0_0.200000_0_13.880000_0.050000_0.000000_13.880000
100572718194_2_1_0.200000_0_13.880000_0.050000_0.000000_0.000000
100572718194_2_2_0.200000_0_13.880000_0.050000_0.000000_0.000000
100572718194_2_3_0.200000_0_13.880000_0.050000_0.000000_0.000000
100572718194_2_4_0.200000_0_13.880000_0.050000_0.000000_0.000000
100572718194_2_5_0.200000_0_13.880000_0.050000_0.000000_0.000000
100572718194_2_6_0.200000_0_13.880000_0.050000_0.000000_0.000000
100572718194_3_0_0.200000_0_13.880000_0.050000_0.000000_13.880000
100572718194_3_1_0.200000_0_13.880000_0.050000_0.000000_0.000000
100572718194_3_2_0.200000_0_13.880000_0.050000_0.000000_0.000000
100572718194_3_3_0.200000_0_13.880000_0.050000_0.000000_0.000000
100572718194_3_4_0.200000_0_13.880000_0.050000_0.000000_0.000000
100572718194_3_5_0.200000_0_13.880000_0.050000_0.000000_0.000000
100572718194_3_6_0.200000_0_13.880000_0.050000_0.000000_0.000000
100572718194_4_0_0.200000_0_13.880000_0.050000_0.000000_13.880000
100572718194_4_1_0.200000_0_13.880000_0.050000_0.000000_0.000000
100572718194_4_2_0.200000_0_13.880000_0.050000_0.000000_0.000000
100572718194_4_3_0.200000_0_13.880000_0.050000_0.000000_0.000000
100572718194_4_4_0.200000_0_13.880000_0.050000_0.000000_0.000000
100572718194_4_5_0.200000_0_13.880000_0.050000_0.000000_0.000000
100572718194_4_6_0.200000_0_13.880000_0.050000_0.000000_0.000000
100572718193_1_0_9.610000_1_13.880000_2.402500_0.416233_0.000000
100572718193_1_1_9.610000_0_13.880000_2.402500_0.000000_0.000000
100572718193_1_2_9.610000_0_13.880000_2.402500_0.000000_0.000000
100572718193_1_3_9.610000_0_13.880000_2.402500_0.000000_0.000000
100572718193_1_4_9.610000_0_13.880000_2.402500_0.000000_0.000000
100572718193_1_5_9.610000_0_13.880000_2.402500_0.000000_0.000000
100572718193_1_6_9.610000_0_13.880000_2.402500_0.000000_0.000000
100572718193_2_0_9.610000_0_13.880000_2.402500_0.000000_13.880000
100572718193_2_1_9.610000_0_13.880000_2.402500_0.000000_0.000000
100572718193_2_2_9.610000_0_13.880000_2.402500_0.000000_0.000000
100572718193_2_3_9.610000_0_13.880000_2.402500_0.000000_0.000000
100572718193_2_4_9.610000_0_13.880000_2.402500_0.000000_0.000000
100572718193_2_5_9.610000_0_13.880000_2.402500_0.000000_0.000000
100572718193_2_6_9.610000_0_13.880000_2.402500_0.000000_0.000000
100572718193_3_0_9.610000_0_13.880000_2.402500_0.000000_13.880000
100572718193_3_1_9.610000_0_13.880000_2.402500_0.000000_0.000000
100572718193_3_2_9.610000_0_13.880000_2.402500_0.000000_0.000000
100572718193_3_3_9.610000_0_13.880000_2.402500_0.000000_0.000000
100572718193_3_4_9.610000_0_13.880000_2.402500_0.000000_0.000000
100572718193_3_5_9.610000_0_13.880000_2.402500_0.000000_0.000000
100572718193_3_6_9.610000_0_13.880000_2.402500_0.000000_0.000000
100572718193_4_0_9.610000_0_13.880000_2.402500_0.000000_13.880000
100572718193_4_1_9.610000_0_13.880000_2.402500_0.000000_0.000000
100572718193_4_2_9.610000_0_13.880000_2.402500_0.000000_0.000000
100572718193_4_3_9.610000_0_13.880000_2.402500_0.000000_0.000000
100572718193_4_4_9.610000_0_13.880000_2.402500_0.000000_0.000000
100572718193_4_5_9.610000_0_13.880000_2.402500_0.000000_0.000000
100572718193_4_6_9.610000_0_13.880000_2.402500_0.000000_0.000000
100572718186_1_0_32.230000_1_2.770000_8.057500_0.124108_2.446000
100572718186_1_1_32.230000_0_2.770000_8.057500_0.000000_0.000000
100572718186_1_2_32.230000_0_2.770000_8.057500_0.000000_0.000000
100572718186_1_3_32.230000_0_2.770000_8.057500_0.000000_0.000000
100572718186_1_4_32.230000_0_2.770000_8.057500_0.000000_0.000000
100572718186_1_5_32.230000_0_2.770000_8.057500_0.000000_0.000000
100572718186_1_6_32.230000_0_2.770000_8.057500_0.000000_0.000000
100572718186_2_0_32.230000_0_2.770000_8.057500_0.000000_2.770000
100572718186_2_1_32.230000_0_2.770000_8.057500_0.000000_0.000000
