-572701984 1 10.0 65
572705192 1 10.0 57
-572700659 1 10.0 124
-572701989 1 10.0 50
572702912 1 10.0 21
572702911 1 10.0 9
572702916 1 10.0 89
-572712640 1 10.0 18
-572712641 1 10.0 33
572702918 1 10.0 57
-572712642 1 10.0 18
572702917 1 10.0 91
-572711301 1 10.0 54
-572712632 1 10.0 17
-572711302 1 10.0 26
-572711303 1 10.0 4
-572712634 1 10.0 20
-572711304 1 10.0 18
-572712635 1 10.0 30
-572711305 1 10.0 33
-572712637 1 10.0 15
-572711307 4 60.0 59
-572712638 1 10.0 40
572702910 1 10.0 86
-572711308 1 10.0 43
-572711309 1 10.0 31
572705185 1 40.0 52
-572701990 1 10.0 34
572705186 1 10.0 18
572705183 1 10.0 35
572705184 1 40.0 7
-572700661 1 60.0 113
-572701993 1 10.0 114
572705189 1 10.0 21
-572700660 1 60.0 46
-572701991 1 10.0 65
572705187 1 10.0 61
-572700662 1 10.0 18
-572701992 1 10.0 65
572705188 1 10.0 34
-572700665 1 10.0 6
-572700664 4 60.0 18
-572701995 1 10.0 67
-572700669 1 10.0 61
-572700668 1 30.0 78
572702923 1 10.0 43
572702922 1 10.0 35
572702925 1 30.0 11
572702924 1 10.0 187
-572712650 1 10.0 33
572702927 1 10.0 46
-572711320 1 10.0 62
-572712651 1 10.0 11
572702926 1 30.0 31
-572712652 1 10.0 8
-572711322 1 10.0 30
-572712653 1 10.0 18
-572711312 1 10.0 65
-572712643 1 10.0 18
-572711313 1 10.0 66
-572712644 1 10.0 49
-572711314 1 10.0 79
-572712645 1 10.0 7
-572711315 1 10.0 160
-572712646 1 10.0 18
-572711316 1 10.0 121
-572712647 1 10.0 37
-572711317 1 10.0 46
-572712648 1 10.0 24
-572711318 1 10.0 93
-572712649 1 10.0 15
572702921 1 10.0 38
-572711319 1 10.0 19
572702920 1 10.0 48
-572700670 1 10.0 61
-572700672 1 10.0 15
-572700674 1 10.0 66
-572700673 1 10.0 136
571701841 1 30.0 190
-572700797 1 30.0 70
-572700799 1 10.0 60
572711095 1 10.0 91
-572700798 1 10.0 120
572711092 1 10.0 100
572711091 1 10.0 24
572711090 1 10.0 23
-572712780 1 40.0 72
-572711450 1 10.0 9
-572712781 1 40.0 51
-572711451 1 10.0 22
-572712782 1 10.0 16
-572711452 1 10.0 26
-572712784 1 10.0 26
572711099 1 10.0 17
-572711454 1 10.0 37
-572712785 1 10.0 24
572711098 1 10.0 118
-572711444 1 10.0 24
-572711445 1 10.0 67
-572712776 1 10.0 23
-572711446 1 10.0 30
-572712777 1 10.0 65
-572711447 1 10.0 22
-572712778 1 10.0 3
-572712779 1 10.0 25
-572711449 1 10.0 59
572711086 1 10.0 26
572711084 1 40.0 70
-571704277 1 10.0 81
572711081 1 10.0 59
-572712790 1 10.0 23
-572711460 1 10.0 42
-572712791 1 10.0 63
-572712792 1 10.0 22
-572711462 1 10.0 52
-572712793 1 40.0 21
-572711463 1 10.0 46
-572712794 1 10.0 24
572711089 1 10.0 63
-572711464 1 10.0 50
-572712795 1 40.0 92
572711088 1 10.0 28
-572711465 1 30.0 69
-572712796 1 40.0 17
572711087 1 10.0 39
-572711455 1 10.0 77
-572712786 1 30.0 39
-572712787 1 10.0 34
-572711457 1 10.0 29
-572712788 1 10.0 72
-572711458 1 30.0 14
-572711459 1 30.0 20
-572711470 1 10.0 43
-572711471 1 40.0 41
-572711472 1 40.0 67
-572711473 1 10.0 107
-572711475 1 10.0 31
-572711476 1 10.0 41
-572711466 1 30.0 34
-572712797 1 10.0 27
-572711467 1 10.0 45
-572712798 1 10.0 33
-572711468 1 10.0 48
-572712799 1 10.0 66
-572711469 1 10.0 77
-571704295 1 60.0 43
-572711480 1 10.0 24
-572711481 1 10.0 38
-572711482 1 10.0 12
-572711483 1 10.0 25
-572711484 1 10.0 8
-572711485 1 10.0 26
-572711486 1 10.0 88
-572711487 1 10.0 76
-572711477 1 10.0 37
-572711478 1 10.0 35
-572711479 1 10.0 25
-572711490 1 10.0 133
-572711491 1 10.0 70
-572711492 1 10.0 119
-572711493 1 10.0 21
-572711494 1 10.0 67
-572711495 1 30.0 125
-572711496 1 10.0 69
-572711497 1 10.0 81
-572711498 1 10.0 30
-572711488 1 10.0 26
-572711489 1 10.0 26
-572711499 1 30.0 31
-572706925 4 60.0 72
-572706926 4 60.0 73
572711017 1 10.0 46
572711016 1 10.0 39
572711015 1 10.0 15
572711014 1 10.0 25
572711013 1 10.0 51
572711012 1 10.0 51
572711011 1 10.0 59
572711010 1 10.0 21
572700356 2 40.0 22
572711019 1 10.0 43
572700358 1 30.0 54
572711018 1 10.0 6
572713661 1 10.0 46
572713662 1 10.0 40
572713663 1 10.0 32
572713664 1 10.0 36
-572706948 5 60.0 440
572711006 1 10.0 46
572711005 1 10.0 62
572711004 1 10.0 23
572711003 1 10.0 71
572711001 1 10.0 37
572711000 1 10.0 23
572713660 1 10.0 35
572700362 1 10.0 65
572711009 1 10.0 22
572711008 1 10.0 71
572711007 1 10.0 4
-572705620 1 10.0 59
-572705622 1 10.0 91
572700360 1 10.0 65
-572705621 1 10.0 81
572711031 1 10.0 30
572711030 1 10.0 20
-572705629 1 10.0 5
572711039 2 30.0 61
572711038 1 10.0 60
572711037 1 10.0 37
572711036 1 10.0 6
572711035 1 10.0 51
572713690 1 10.0 50
572711034 1 10.0 8
572713691 1 10.0 20
572711033 1 10.0 72
572711032 1 10.0 36
572700375 1 10.0 56
572700379 1 10.0 39
-572705631 1 10.0 16
-572705630 1 10.0 23
572711020 1 10.0 61
572713684 1 10.0 4
572713685 1 10.0 51
572713686 1 10.0 22
572713687 1 10.0 18
572713689 1 10.0 19
572711028 1 10.0 24
572711027 1 10.0 28
572711026 1 10.0 32
572711025 1 10.0 11
572711024 1 10.0 31
572711023 1 10.0 22
572711022 1 10.0 30
572711021 1 10.0 12
572700384 1 10.0 64
572700385 2 60.0 100
572700386 1 10.0 65
572700387 1 10.0 82
572700388 1 10.0 34
572711029 1 10.0 46
572700380 1 10.0 93
572711053 1 10.0 58
572711052 1 10.0 56
572711050 2 30.0 6
572711059 3 60.0 48
572711058 1 10.0 144
572711057 1 10.0 23
572711056 1 10.0 25
572711055 1 10.0 32
572711054 1 10.0 29
572700395 1 10.0 80
572700396 1 30.0 93
572700397 2 60.0 38
572700390 1 10.0 54
572700391 1 10.0 115
572700392 1 10.0 54
572711042 1 10.0 56
572711041 1 10.0 18
572711040 2 30.0 16
572711049 2 30.0 70
572711048 1 10.0 49
572711047 1 10.0 11
572711046 1 10.0 46
572711045 1 10.0 26
572711044 1 10.0 46
572711043 1 10.0 54
572711075 1 10.0 22
572711074 1 10.0 30
572711073 1 10.0 62
572711072 1 10.0 51
572711071 1 40.0 111
572711079 5 60.0 74
572711078 1 10.0 66
572711077 1 10.0 36
572711076 1 10.0 26
572711064 1 10.0 56
-571705589 1 10.0 58
572711063 1 10.0 112
572711062 1 10.0 55
572711061 1 10.0 49
572711060 3 60.0 39
-571705587 1 10.0 27
572711067 5 60.0 56
572711066 1 10.0 63
572700408 1 10.0 55
572700409 1 10.0 55
572700400 2 60.0 150
572700401 1 10.0 65
572700402 3 60.0 114
572700414 1 10.0 66
572700415 1 30.0 100
572700410 1 10.0 59
572700411 1 10.0 80
572700412 2 60.0 77
572700413 1 10.0 55
572700428 2 60.0 65
572700429 2 60.0 96
572700421 1 10.0 7
572700423 1 10.0 65
572700424 1 10.0 67
572700436 2 30.0 66
572700437 1 30.0 67
572700430 1 10.0 66
572700431 1 40.0 149
572700432 2 60.0 67
572700435 2 30.0 54
572700447 2 60.0 82
572700445 2 40.0 64
572700446 1 40.0 38
572713772 1 10.0 39
572713773 1 10.0 40
572713774 1 10.0 157
572711116 1 10.0 48
572711115 1 10.0 11
572711114 1 10.0 102
572711113 1 10.0 31
572711112 1 10.0 63
572711111 1 10.0 23
572711110 1 10.0 68
572713770 1 10.0 282
572700451 2 60.0 69
572700452 3 60.0 150
572700453 2 60.0 66
572711119 1 40.0 36
572711118 1 10.0 31
572711117 1 10.0 136
-572700700 1 40.0 119
-572700702 1 10.0 58
-572716297 5 60.0 137
572711105 1 10.0 36
572711104 1 10.0 70
572711102 1 10.0 100
572711101 1 10.0 27
572711100 1 10.0 14
572711109 1 40.0 66
572711108 1 10.0 28
572700467 1 40.0 12
572711107 1 10.0 61
572711106 1 40.0 16
572713769 2 60.0 9
572700460 1 10.0 106
571717264 1 10.0 102
571717263 1 10.0 7
-572700715 1 30.0 51
-572700714 1 40.0 121
-572700716 1 30.0 52
-572700718 1 10.0 33
-572700725 1 10.0 51
-572712700 1 10.0 27
572705258 1 10.0 240
-572712702 1 10.0 36
-572712704 1 10.0 31
-572712705 1 10.0 13
-572712706 1 10.0 41
-572712708 1 10.0 30
-572700730 2 40.0 69
-572700732 1 10.0 43
-572700737 1 10.0 63
-572700736 1 40.0 58
-572700738 1 30.0 82
-572712710 1 10.0 47
-572712711 1 10.0 18
-572712712 1 60.0 36
-572712713 1 10.0 24
-572712714 1 60.0 36
-572712715 1 10.0 22
-572712716 1 60.0 16
-572712717 1 60.0 11
572705262 1 10.0 58
-572712718 1 10.0 18
572705263 1 10.0 137
-572712719 1 10.0 29
572705260 3 60.0 61
572705261 1 10.0 50
-572700740 1 10.0 59
-572700742 1 10.0 69
-572700741 1 40.0 60
-572700744 2 60.0 55
-572700748 1 10.0 60
-572700747 2 40.0 55
-572700749 1 10.0 66
-572712730 1 10.0 32
-572712720 1 10.0 19
-572712722 1 10.0 4
-572712723 1 10.0 27
-572712725 1 10.0 54
-572712726 1 10.0 35
-572712727 1 10.0 12
-572712728 1 10.0 35
-572712729 1 10.0 47
-572700751 1 10.0 55
-572700750 2 60.0 8
-572700752 1 60.0 15
-572700755 1 10.0 69
-572700754 1 30.0 61
-572700757 1 10.0 85
-572700756 1 30.0 18
-572700759 1 40.0 55
-572711410 1 10.0 36
-572712741 1 10.0 22
-572711400 1 10.0 27
-572712731 1 10.0 14
-572711401 1 10.0 39
-572712732 1 10.0 15
-572712733 1 10.0 15
-572711403 1 10.0 18
-572712734 1 10.0 29
-572711404 1 10.0 43
-572712735 1 10.0 6
-572711405 1 10.0 28
-572712736 1 10.0 20
-572711406 1 10.0 100
-572712737 1 10.0 52
-572711407 1 10.0 25
-572711408 1 10.0 11
-572712739 1 10.0 24
-572711409 1 10.0 35
-572700760 2 60.0 31
571701712 1 40.0 22
-572700762 1 30.0 132
-572700761 2 60.0 90
-572700764 1 10.0 129
-572700763 1 10.0 69
-572700765 1 10.0 60
-572700768 2 60.0 122
-572700769 1 10.0 59
-572711420 1 10.0 15
-572712751 1 10.0 17
-572711421 1 10.0 17
-572712752 1 10.0 20
-572711411 1 10.0 33
-572712742 1 10.0 17
-572711412 1 10.0 17
-572711413 1 10.0 30
-572711414 1 10.0 33
-572712745 5 60.0 62
-572711415 1 10.0 25
-572712746 1 10.0 63
-572711416 1 10.0 25
-572712747 1 10.0 17
-572711417 1 10.0 26
-572712748 1 10.0 22
-572711418 1 10.0 29
-572712749 1 10.0 32
-572711419 1 10.0 43
-572700771 1 30.0 77
-572700770 1 30.0 48
-572700773 1 10.0 59
-572700772 2 60.0 70
-572700775 1 30.0 57
-572700774 1 10.0 61
-572700779 1 10.0 59
-572712760 1 10.0 27
-572711430 1 10.0 14
-572711431 1 10.0 26
-572712762 1 10.0 28
-572711432 1 10.0 48
-572712763 1 10.0 33
-572711422 1 10.0 63
-572712753 1 10.0 84
-572711423 1 10.0 13
-572711424 1 10.0 49
-572712755 1 10.0 43
-572711425 1 10.0 37
-572712756 1 10.0 17
-572711426 1 30.0 67
-572712757 1 10.0 25
-572711427 1 30.0 47
-572712758 1 10.0 26
-572711428 1 10.0 67
-572711429 1 10.0 25
-572700780 1 10.0 59
-572700782 1 30.0 84
-572700781 1 10.0 60
-572700784 1 10.0 60
-572700783 1 30.0 24
-572700786 1 10.0 60
-572700785 1 10.0 60
-572700789 1 10.0 43
-572712770 1 10.0 34
-572711440 1 10.0 47
-572712771 1 10.0 31
-572711441 1 10.0 26
-572712772 1 10.0 23
-572712773 1 10.0 35
-572711443 1 10.0 27
-572712774 1 10.0 37
-572712764 1 10.0 7
-572711434 1 10.0 19
-572712765 1 10.0 32
-572711435 1 10.0 48
-572712766 1 10.0 21
-572712767 1 10.0 33
-572711437 1 10.0 23
-572712768 1 10.0 40
-572711438 1 10.0 67
-572712769 1 10.0 15
-572711439 1 10.0 9
-572700790 1 10.0 188
-572700795 1 10.0 59
-572700436 2 30.0 66
-572700435 2 30.0 54
-572700437 1 30.0 67
-572700445 2 40.0 64
-572700447 2 60.0 82
-572700446 1 40.0 38
571701988 1 30.0 127
572713380 1 10.0 15
-572711100 1 10.0 14
-572711101 1 10.0 27
-572711102 1 10.0 100
571701983 1 60.0 34
-572700452 3 60.0 150
571701987 4 60.0 11
-572700451 2 60.0 69
571701986 1 40.0 39
571701985 1 30.0 94
-572700453 2 60.0 66
571701984 1 40.0 18
-572713770 1 10.0 282
-572711110 1 10.0 68
-572713773 1 10.0 40
-572711111 1 10.0 23
-572713772 1 10.0 39
-572711112 1 10.0 63
-572711113 1 10.0 31
-572713774 1 10.0 157
-572711104 1 10.0 70
-572711105 1 10.0 36
-572711106 1 40.0 16
-572713767 1 10.0 84
-572711107 1 10.0 61
-572711108 1 10.0 28
-572713769 4 60.0 9
-572711109 1 40.0 66
-572700467 1 40.0 12
-572711120 1 40.0 26
-572711121 1 10.0 27
-572711122 1 40.0 10
-572711123 1 10.0 33
-572711124 1 10.0 34
-572711114 1 10.0 102
-572711115 1 10.0 11
-572711116 1 10.0 48
-572711117 1 10.0 136
-572711118 1 10.0 31
-572711119 1 40.0 36
-572700472 2 60.0 106
-572700471 1 10.0 65
-572700474 1 10.0 65
-572700475 5 60.0 15
-572700478 1 30.0 108
-572700479 1 10.0 54
-572711130 1 40.0 42
-572711131 1 40.0 14
-572711132 1 10.0 99
-572712463 1 10.0 66
-572711133 1 10.0 30
-572711134 1 10.0 15
-572711135 1 10.0 34
-572711125 1 10.0 45
-572712456 1 10.0 118
-572711126 1 10.0 27
-572711127 1 10.0 37
-572711128 1 10.0 28
-572711129 1 10.0 59
-572700481 1 10.0 67
-572700480 1 10.0 63
-572700483 3 60.0 107
-572700482 1 10.0 66
-572700485 1 10.0 96
-572700484 1 10.0 64
-572700486 1 10.0 52
-572711140 1 10.0 27
-572711141 1 10.0 27
-572711142 1 10.0 27
-572711143 1 10.0 13
-572711144 1 10.0 30
-572711145 1 10.0 82
-572711146 1 10.0 18
-572711136 1 10.0 28
-572711137 1 10.0 34
-572711138 1 10.0 33
-572711139 1 10.0 27
-572700494 1 10.0 69
-572700493 2 30.0 64
-572700498 1 10.0 73
-572700499 1 10.0 92
-572711150 1 10.0 33
-572711151 1 10.0 36
-572712482 1 10.0 103
-572711152 1 10.0 29
-572711153 1 10.0 35
-572712484 1 10.0 121
-572711154 1 10.0 8
-572712485 1 10.0 122
-572711155 1 10.0 27
-572712486 1 10.0 30
-572711156 1 10.0 49
-572712487 1 10.0 39
-572711157 1 10.0 83
-572711147 1 10.0 30
-572711148 1 10.0 6
-572711149 1 10.0 118
-572712490 1 10.0 28
-572711160 1 10.0 65
-572712491 1 10.0 13
-572711161 1 10.0 18
-572712492 1 10.0 27
-572711162 1 10.0 90
-572712493 1 10.0 23
-572711163 1 10.0 5
-572712494 1 10.0 7
-572711164 1 10.0 4
-572712495 1 10.0 78
-572712496 1 10.0 33
-572711166 1 10.0 57
-572712497 1 10.0 63
-572711167 1 10.0 30
-572712498 1 10.0 23
-572711168 1 10.0 21
-572712499 1 10.0 18
-572711158 1 10.0 44
-572712489 1 10.0 32
-572711159 1 10.0 57
572714642 5 60.0 133
-572711171 1 10.0 72
-572711172 1 10.0 89
572701328 1 10.0 39
-572711173 1 10.0 31
572701327 1 10.0 77
-572711174 1 10.0 24
-572711175 1 10.0 109
572701329 1 10.0 67
-572711177 1 10.0 19
-572711179 1 10.0 12
-572711169 1 10.0 52
572701320 1 10.0 108
572703983 1 10.0 65
572702650 1 10.0 73
572701322 1 10.0 34
572703981 1 10.0 31
572703982 1 10.0 28
572701323 1 10.0 137
572701325 1 10.0 39
572714649 1 10.0 19
572703980 1 10.0 31
-572711180 1 10.0 97
-572711181 1 10.0 50
-572711182 1 10.0 24
572713305 2 30.0 32
-572711183 1 10.0 87
572701339 1 10.0 80
-572711184 1 10.0 31
-572711185 1 10.0 5
-572711186 1 10.0 27
-572711187 1 10.0 57
-572711188 1 10.0 74
-572711189 1 10.0 77
572701330 1 10.0 83
572701333 1 10.0 80
572703993 1 10.0 90
572701335 1 10.0 69
572703998 1 10.0 42
572701334 1 30.0 116
572701336 1 40.0 72
572713306 2 30.0 39
-572711190 1 10.0 19
-572711191 1 10.0 7
-572711192 1 10.0 72
-572711193 1 40.0 9
-572711194 1 40.0 27
-572711195 1 10.0 5
-572711196 1 10.0 21
-572711197 1 10.0 82
-572711198 1 10.0 21
-572711199 1 10.0 9
572702677 1 10.0 35
572702679 1 10.0 15
572702678 1 10.0 42
572701340 1 10.0 48
572714651 1 10.0 5
572714650 1 50.0 71
572702687 5 60.0 438
572714685 2 30.0 7
572713356 1 10.0 5
572714687 1 10.0 91
572713357 1 60.0 25
572713358 1 10.0 53
572713351 1 10.0 197
572714683 2 30.0 92
-571715247 1 10.0 13
572713345 1 10.0 26
572713346 1 10.0 57
572713347 1 10.0 9
572713348 1 10.0 10
572713349 1 10.0 8
572713379 1 10.0 54
